GeneID,Symbol,Description,GeneType,EnsemblGeneID,Length
105369844,LOC105369844,uncharacterized LOC105369844,ncRNA,,5678
107984533,LOC107984533,uncharacterized LOC107984533,ncRNA,,814
105369846,LOC105369846,uncharacterized LOC105369846,ncRNA,,4469
105369847,LOC105369847,uncharacterized LOC105369847,ncRNA,,883
22822,PHLDA1,pleckstrin homology like domain family A member 1,protein-coding,ENSG00000139289,5913
4673,NAP1L1,nucleosome assembly protein 1 like 1,protein-coding,ENSG00000187109,14426
105369848,LNCOG,lncRNA osteogenesis associated,ncRNA,ENSG00000257219,1943
79738,BBS10,Bardet-Biedl syndrome 10,protein-coding,ENSG00000179941,3568
114882,OSBPL8,oxysterol binding protein like 8,protein-coding,ENSG00000091039,8686
105369850,LOC105369850,uncharacterized LOC105369850,ncRNA,ENSG00000257526,2418
105369851,LOC105369851,uncharacterized LOC105369851,ncRNA,,1191
23390,ZDHHC17,zinc finger DHHC-type palmitoyltransferase 17,protein-coding,ENSG00000186908,4778
1466,CSRP2,cysteine and glycine rich protein 2,protein-coding,ENSG00000175183,908
144455,E2F7,E2F transcription factor 7,protein-coding,ENSG00000165891,5779
105369853,LOC105369853,uncharacterized LOC105369853,ncRNA,,699
105369854,LINC02464,long intergenic non-protein coding RNA 2464,ncRNA,,1150
105369855,LOC105369855,uncharacterized LOC105369855,ncRNA,,893
105369856,LOC105369856,,,,381
89795,NAV3,neuron navigator 3,protein-coding,ENSG00000067798,19731
105369860,LINC02424,long intergenic non-protein coding RNA 2424,ncRNA,ENSG00000258220,1264
105369859,LOC105369859,uncharacterized LOC105369859,ncRNA,,424
6857,SYT1,synaptotagmin 1,protein-coding,ENSG00000067715,5310
105369863,LOC105369863,uncharacterized LOC105369863,ncRNA,,2579
100302136,MIR1252,microRNA 1252,ncRNA,ENSG00000221788,65
5074,PAWR,pro-apoptotic WT1 regulator,protein-coding,ENSG00000177425,13461
105369864,PPP1R12A-AS2,PPP1R12A antisense RNA 2,ncRNA,,639
4659,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,protein-coding,ENSG00000058272,5843
105369865,PPP1R12A-AS1,PPP1R12A antisense RNA 1,ncRNA,,1537
283310,OTOGL,otogelin like,protein-coding,ENSG00000165899,11469
374462,PTPRQ,protein tyrosine phosphatase receptor type Q,protein-coding,ENSG00000139304,9175
105369867,LOC105369867,uncharacterized LOC105369867,ncRNA,,2755
4618,MYF6,myogenic factor 6,protein-coding,ENSG00000111046,1329
4617,MYF5,myogenic factor 5,protein-coding,ENSG00000111049,1540
101928420,LINC01490,long intergenic non-protein coding RNA 1490,ncRNA,ENSG00000257741,1478
8825,LIN7A,"lin-7 homolog A, crumbs cell polarity complex component",protein-coding,ENSG00000111052,6179
693202,MIR617,microRNA 617,ncRNA,ENSG00000207763,97
105369869,LOC105369869,,,,6250
693203,MIR618,microRNA 618,ncRNA,ENSG00000208022,98
79611,ACSS3,acyl-CoA synthetase short chain family member 3,protein-coding,ENSG00000111058,8662
107984535,LOC107984535,uncharacterized LOC107984535,ncRNA,,8738
100616133,MIR4699,microRNA 4699,ncRNA,ENSG00000265227,74
8499,PPFIA2,PTPRF interacting protein alpha 2,protein-coding,ENSG00000139220,9085
102724663,PPFIA2-AS1,PPFIA2 antisense RNA 1,ncRNA,ENSG00000257467,969
105369872,LOC105369872,uncharacterized LOC105369872,ncRNA,,1550
101928449,LINC02426,long intergenic non-protein coding RNA 2426,ncRNA,ENSG00000257747,1372
105369873,LOC105369873,uncharacterized LOC105369873,ncRNA,,1888
29080,CCDC59,coiled-coil domain containing 59,protein-coding,ENSG00000133773,1712
84190,METTL25,methyltransferase like 25,protein-coding,ENSG00000127720,16168
107987180,LOC107987180,uncharacterized LOC107987180,ncRNA,,8064
107984487,LOC107984487,uncharacterized LOC107984487,ncRNA,,369
160335,TMTC2,transmembrane O-mannosyltransferase targeting cadherins 2,protein-coding,ENSG00000179104,10580
105369874,LOC105369874,uncharacterized LOC105369874,ncRNA,,2482
107984536,LOC107984536,uncharacterized LOC107984536,ncRNA,ENSG00000289309,1407
105369875,LOC105369875,uncharacterized LOC105369875,ncRNA,,730
55117,SLC6A15,solute carrier family 6 member 15,protein-coding,ENSG00000072041,8173
102724680,LOC102724680,uncharacterized LOC102724680,ncRNA,ENSG00000289218,1186
144448,TSPAN19,tetraspanin 19,protein-coding,ENSG00000231738,2378
84125,LRRIQ1,leucine rich repeats and IQ motif containing 1,protein-coding,ENSG00000133640,11174
8092,ALX1,ALX homeobox 1,protein-coding,ENSG00000180318,1587
105369876,LINC02820,long intergenic non-protein coding RNA 2820,ncRNA,,1645
107984537,LOC107984537,uncharacterized LOC107984537,ncRNA,,7713
9182,RASSF9,Ras association domain family member 9,protein-coding,ENSG00000198774,5819
4922,NTS,neurotensin,protein-coding,ENSG00000133636,1239
25834,MGAT4C,MGAT4 family member C,protein-coding,ENSG00000182050,28481
105369877,LOC105369877,uncharacterized LOC105369877,ncRNA,,869
113839519,MIR3059,microRNA 3059,ncRNA,,82
105369878,LOC105369878,uncharacterized LOC105369878,ncRNA,,1131
105369879,LOC105369879,uncharacterized LOC105369879,ncRNA,,719
107984478,LOC107984478,uncharacterized LOC107984478,ncRNA,,428
105369880,LOC105369880,uncharacterized LOC105369880,ncRNA,,597
105369881,LOC105369881,uncharacterized LOC105369881,ncRNA,,1243
110806294,LINC02258,long intergenic non-protein coding RNA 2258,ncRNA,,495
400058,MKRN9P,"makorin ring finger protein 9, pseudogene",pseudo,,1827
160419,C12orf50,chromosome 12 open reading frame 50,protein-coding,ENSG00000165805,4563
107984542,LOC107984542,uncharacterized LOC107984542,ncRNA,,1047
91298,C12orf29,chromosome 12 open reading frame 29,protein-coding,ENSG00000133641,2829
80184,CEP290,centrosomal protein 290,protein-coding,ENSG00000198707,9514
160418,TMTC3,transmembrane O-mannosyltransferase targeting cadherins 3,protein-coding,ENSG00000139324,7316
4254,KITLG,KIT ligand,protein-coding,ENSG00000049130,5443
105369885,LOC105369885,uncharacterized LOC105369885,ncRNA,,1984
105369886,LOC105369886,uncharacterized LOC105369886,ncRNA,,353
105369887,LOC105369887,uncharacterized LOC105369887,ncRNA,,630
728084,LINC02458,long intergenic non-protein coding RNA 2458,ncRNA,ENSG00000246363,2509
105378255,LOC105378255,uncharacterized LOC105378255,ncRNA,,195
1848,DUSP6,dual specificity phosphatase 6,protein-coding,ENSG00000139318,3627
282809,POC1B,POC1 centriolar protein B,protein-coding,ENSG00000139323,3273
100528030,POC1B-GALNT4,POC1B-GALNT4 readthrough,protein-coding,ENSG00000259075,5496
8693,GALNT4,polypeptide N-acetylgalactosaminyltransferase 4,protein-coding,ENSG00000257594,5385
109729146,POC1B-AS1,POC1B antisense RNA 1,ncRNA,,1662
490,ATP2B1,ATPase plasma membrane Ca2+ transporting 1,protein-coding,ENSG00000070961,7761
338758,ATP2B1-AS1,ATP2B1 antisense RNA 1,ncRNA,ENSG00000271614,2998
107984543,LOC107984543,uncharacterized LOC107984543,ncRNA,,547
105369890,LOC105369890,uncharacterized LOC105369890,ncRNA,,7088
105369891,LINC02399,long intergenic non-protein coding RNA 2399,ncRNA,ENSG00000257725,400
105369892,LOC105369892,uncharacterized LOC105369892,ncRNA,,367
105369893,LINC02392,long intergenic non-protein coding RNA 2392,ncRNA,ENSG00000258183,879
102724834,LINC02822,long intergenic non-protein coding RNA 2822,ncRNA,,3131
105369895,LOC105369895,uncharacterized LOC105369895,ncRNA,,676
439916,LINC00615,long intergenic non-protein coding RNA 615,ncRNA,ENSG00000196243,1406
196477,CCER1,coiled-coil glutamate rich protein 1,protein-coding,ENSG00000197651,2962
1833,EPYC,epiphycan,protein-coding,ENSG00000083782,1559
11081,KERA,keratocan,protein-coding,ENSG00000139330,2533
4060,LUM,lumican,protein-coding,ENSG00000139329,2671
1634,DCN,decorin,protein-coding,ENSG00000011465,7168
105369898,LOC105369898,replaced by ID 105369896,,,5455
107984544,LOC107984544,uncharacterized LOC107984544,ncRNA,,1879
105369897,LINC02823,long intergenic non-protein coding RNA 2823,ncRNA,ENSG00000258100,3796
105369896,LOC105369896,uncharacterized LOC105369896,ncRNA,,1847
105369900,LINC02404,long intergenic non-protein coding RNA 2404,ncRNA,ENSG00000257893,2260
105369901,LOC105369901,uncharacterized LOC105369901,ncRNA,,5556
256021,LINC01619,long intergenic non-protein coding RNA 1619,ncRNA,ENSG00000257242,2604
694,BTG1,BTG anti-proliferation factor 1,protein-coding,ENSG00000133639,4629
101928617,BTG1-DT,BTG1 divergent transcript,ncRNA,,2627
107984023,LOC107984023,,,,3964
101930023,LINC02391,long intergenic non-protein coding RNA 2391,ncRNA,,5015
105369903,LOC105369903,,,,616
105369902,LOC105369902,uncharacterized LOC105369902,ncRNA,,494
107984467,LOC107984467,uncharacterized LOC107984467,ncRNA,,802
574016,CLLU1-AS1,CLLU1 antisense RNA 1,ncRNA,ENSG00000205057,784
574028,CLLU1,chronic lymphocytic leukemia up-regulated 1,ncRNA,ENSG00000257127,2831
100507616,LINC02397,long intergenic non-protein coding RNA 2397,ncRNA,,2254
105369904,LOC105369904,uncharacterized LOC105369904,ncRNA,,2055
105369905,LOC105369905,uncharacterized LOC105369905,ncRNA,,2531
338809,C12orf74,replaced by ID 440107,,,2369
440107,PLEKHG7,pleckstrin homology and RhoGEF domain containing G7,protein-coding,ENSG00000187510,3267
8411,EEA1,early endosome antigen 1,protein-coding,ENSG00000102189,10144
105369906,LINC02413,long intergenic non-protein coding RNA 2413,ncRNA,,2539
643339,LOC643339,uncharacterized LOC643339,ncRNA,,578
105369907,LOC105369907,uncharacterized LOC105369907,ncRNA,ENSG00000257746,3299
105369908,LOC105369908,uncharacterized LOC105369908,ncRNA,,2281
102724933,LINC02412,long intergenic non-protein coding RNA 2412,ncRNA,,1269
105369909,LOC105369909,,,,915
11163,NUDT4,nudix hydrolase 4,protein-coding,ENSG00000173598,12001
7334,UBE2N,ubiquitin conjugating enzyme E2 N,protein-coding,ENSG00000177889,5444
112267866,LOC112267866,,,,3830
28977,MRPL42,mitochondrial ribosomal protein L42,protein-coding,ENSG00000198015,15665
144481,SOCS2-AS1,SOCS2 antisense RNA 1,ncRNA,ENSG00000246985,574
8835,SOCS2,suppressor of cytokine signaling 2,protein-coding,ENSG00000120833,6028
8738,CRADD,CASP2 and RIPK1 domain containing adaptor with death domain,protein-coding,ENSG00000169372,4799
101928731,CRADD-AS1,CRADD antisense RNA 1,ncRNA,ENSG00000258274,1949
105369911,LOC105369911,uncharacterized LOC105369911,ncRNA,ENSG00000257283,543
105369912,LOC105369912,uncharacterized LOC105369912,ncRNA,,2020
105369913,LOC105369913,uncharacterized LOC105369913,ncRNA,,1794
10154,PLXNC1,plexin C1,protein-coding,ENSG00000136040,11128
51134,CEP83,centrosomal protein 83,protein-coding,ENSG00000173588,23069
144486,CEP83-DT,CEP83 divergent transcript,ncRNA,ENSG00000278916,2568
102724960,LOC102724960,uncharacterized LOC102724960,ncRNA,,621
100847031,MIR5700,microRNA 5700,ncRNA,ENSG00000266099,71
57458,TMCC3,transmembrane and coiled-coil domain family 3,protein-coding,ENSG00000057704,5953
102465834,MIR7844,microRNA 7844,ncRNA,ENSG00000283818,122
105369914,LOC105369914,uncharacterized LOC105369914,ncRNA,,1973
574449,MIR492,microRNA 492,ncRNA,ENSG00000283998,116
160313,KRT19P2,keratin 19 pseudogene 2,pseudo,ENSG00000216306,575
105369915,LOC105369915,uncharacterized LOC105369915,ncRNA,,770
55967,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,protein-coding,ENSG00000184752,583
7181,NR2C1,nuclear receptor subfamily 2 group C member 1,protein-coding,ENSG00000120798,4561
55785,FGD6,"FYVE, RhoGEF and PH domain containing 6",protein-coding,ENSG00000180263,9291
112268099,LOC112268099,,,,1390
55591,VEZT,"vezatin, adherens junctions transmembrane protein",protein-coding,ENSG00000028203,6662
442903,MIR331,microRNA 331,ncRNA,ENSG00000199172,94
100500802,MIR3685,microRNA 3685,ncRNA,ENSG00000265917,62
105369917,LOC105369917,uncharacterized LOC105369917,ncRNA,,1630
107984545,LOC107984545,uncharacterized LOC107984545,ncRNA,,2489
10988,METAP2,methionyl aminopeptidase 2,protein-coding,ENSG00000111142,3400
84101,USP44,ubiquitin specific peptidase 44,protein-coding,ENSG00000136014,6783
100132594,PGAM1P5,phosphoglycerate mutase 1 pseudogene 5,pseudo,ENSG00000257150,2148
59277,NTN4,netrin 4,protein-coding,ENSG00000074527,4075
105369919,LOC105369919,uncharacterized LOC105369919,ncRNA,,3427
105369921,SNRPF-DT,SNRPF divergent transcript,ncRNA,ENSG00000258343,818
105369920,LINC02410,long intergenic non-protein coding RNA 2410,ncRNA,ENSG00000258292,400
6636,SNRPF,small nuclear ribonucleoprotein polypeptide F,protein-coding,ENSG00000139343,1365
120935,CCDC38,coiled-coil domain containing 38,protein-coding,ENSG00000165972,3494
144193,AMDHD1,amidohydrolase domain containing 1,protein-coding,ENSG00000139344,2226
3034,HAL,histidine ammonia-lyase,protein-coding,ENSG00000084110,4458
102723340,LOC102723340,uncharacterized LOC102723340,ncRNA,,3743
4048,LTA4H,leukotriene A4 hydrolase,protein-coding,ENSG00000111144,3397
100189239,TRD-GTC2-8,tRNA-Asp (anticodon GTC) 2-8,tRNA,,72
105369923,LOC105369923,uncharacterized LOC105369923,ncRNA,,977
105369924,LINC02452,long intergenic non-protein coding RNA 2452,ncRNA,,1916
105369925,LOC105369925,,,,904
2004,ELK3,ETS transcription factor ELK3,protein-coding,ENSG00000111145,4371
107984546,LOC107984546,,,,2807
5128,CDK17,cyclin dependent kinase 17,protein-coding,ENSG00000059758,4635
144535,CFAP54,cilia and flagella associated protein 54,protein-coding,ENSG00000188596,9971
121441,NEDD1,NEDD1 gamma-tubulin ring complex targeting factor,protein-coding,ENSG00000139350,4298
107984547,LOC107984547,,,,5790
105369928,LOC105369928,uncharacterized LOC105369928,ncRNA,,942
105369927,LOC105369927,uncharacterized LOC105369927,ncRNA,,2078
101928912,LOC101928912,uncharacterized LOC101928912,ncRNA,,1695
105369930,LOC105369930,uncharacterized LOC105369930,ncRNA,,421
105369929,LINC02409,long intergenic non-protein coding RNA 2409,ncRNA,,585
196475,RMST,rhabdomyosarcoma 2 associated transcript,ncRNA,ENSG00000255794,3618
100302289,MIR1251,microRNA 1251,ncRNA,ENSG00000221479,70
406926,MIR135A2,microRNA 135a-2,ncRNA,ENSG00000207586,100
643711,PAFAH1B2P2,PAFAH1B2 pseudogene 2,pseudo,ENSG00000257501,4350
100616287,MIR4495,microRNA 4495,ncRNA,ENSG00000265861,66
100422924,MIR4303,microRNA 4303,ncRNA,ENSG00000263890,66
105369932,LOC105369932,uncharacterized LOC105369932,ncRNA,,638
105369933,LOC105369933,uncharacterized LOC105369933,ncRNA,,1194
121456,SLC9A7P1,solute carrier family 9 member 7 pseudogene 1,pseudo,ENSG00000227825,3306
643770,LINC02453,long intergenic non-protein coding RNA 2453,ncRNA,ENSG00000245017,1825
100189207,TRD-GTC1-1,tRNA-Asp (anticodon GTC) 1-1,tRNA,,72
100189171,TRW-CCA4-1,tRNA-Trp (anticodon CCA) 4-1,tRNA,,72
100128191,TMPO-AS1,TMPO antisense RNA 1,ncRNA,ENSG00000257167,3161
7112,TMPO,thymopoietin,protein-coding,ENSG00000120802,7234
5250,SLC25A3,solute carrier family 25 member 3,protein-coding,ENSG00000075415,6404
677832,SNORA53,"small nucleolar RNA, H/ACA box 53",snoRNA,ENSG00000212443,250
121457,IKBIP,IKBKB interacting protein,protein-coding,ENSG00000166130,3821
317,APAF1,apoptotic peptidase activating factor 1,protein-coding,ENSG00000120868,7544
56899,ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B,protein-coding,ENSG00000185046,18869
101928937,LOC101928937,uncharacterized LOC101928937,ncRNA,ENSG00000258039,1038
196472,GARIN6,golgi associated RAB2 interactor family member 6,protein-coding,ENSG00000180219,1864
23074,BLTP3B,bridge-like lipid transfer protein family member 3B,protein-coding,ENSG00000111647,8480
55592,GOLGA2P5,GOLGA2 pseudogene 5,pseudo,ENSG00000290571,4493
100302217,MIR1827,microRNA 1827,ncRNA,ENSG00000221476,66
64431,ACTR6,actin related protein 6,protein-coding,ENSG00000075089,2619
120863,DEPDC4,DEP domain containing 4,protein-coding,ENSG00000166153,5423
55681,SCYL2,SCY1 like pseudokinase 2,protein-coding,ENSG00000136021,6171
246213,SLC17A8,solute carrier family 17 member 8,protein-coding,ENSG00000179520,3984
9971,NR1H4,nuclear receptor subfamily 1 group H member 4,protein-coding,ENSG00000012504,4651
283431,GAS2L3,growth arrest specific 2 like 3,protein-coding,ENSG00000139354,7782
121601,ANO4,anoctamin 4,protein-coding,ENSG00000151572,8482
160728,SLC5A8,solute carrier family 5 member 8,protein-coding,ENSG00000256870,4288
27340,UTP20,UTP20 small subunit processome component,protein-coding,ENSG00000120800,9031
400,ARL1,ADP ribosylation factor like GTPase 1,protein-coding,ENSG00000120805,3245
121599,SPIC,Spi-C transcription factor,protein-coding,ENSG00000166211,1277
105369935,LOC105369935,uncharacterized LOC105369935,ncRNA,,561
4604,MYBPC1,myosin binding protein C1,protein-coding,ENSG00000196091,4448
105369938,LOC105369938,uncharacterized LOC105369938,ncRNA,,1290
105369937,LOC105369937,uncharacterized LOC105369937,ncRNA,,706
56994,CHPT1,choline phosphotransferase 1,protein-coding,ENSG00000111666,7084
50511,SYCP3,synaptonemal complex protein 3,protein-coding,ENSG00000139351,1572
79158,GNPTAB,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta,protein-coding,ENSG00000111670,6500
55332,DRAM1,DNA damage regulated autophagy modulator 1,protein-coding,ENSG00000136048,3665
107984548,LOC107984548,uncharacterized LOC107984548,ncRNA,ENSG00000258308,3439
51019,WASHC3,WASH complex subunit 3,protein-coding,ENSG00000120860,1110
79023,NUP37,nucleoporin 37,protein-coding,ENSG00000075188,2537
55010,PARPBP,PARP1 binding protein,protein-coding,ENSG00000185480,4819
5367,PMCH,pro-melanin concentrating hormone,protein-coding,ENSG00000183395,2732
105369942,LINC02456,long intergenic non-protein coding RNA 2456,ncRNA,,6592
3479,IGF1,insulin like growth factor 1,protein-coding,ENSG00000017427,12434
105369944,LOC105369944,replaced by ID 105369942,,,2085
283432,LINC00485,long intergenic non-protein coding RNA 485,ncRNA,ENSG00000258169,3719
5053,PAH,phenylalanine hydroxylase,protein-coding,ENSG00000171759,4980
112267865,LOC112267865,uncharacterized LOC112267865,ncRNA,,5852
429,ASCL1,achaete-scute family bHLH transcription factor 1,protein-coding,ENSG00000139352,2481
374470,C12orf42,chromosome 12 open reading frame 42,protein-coding,ENSG00000179088,7575
101929058,C12orf42-AS1,C12orf42 antisense RNA 1,ncRNA,ENSG00000257860,927
105369945,LOC105369945,uncharacterized LOC105369945,ncRNA,,369
101929084,LINC02401,long intergenic non-protein coding RNA 2401,ncRNA,ENSG00000257762,3059
55576,STAB2,stabilin 2,protein-coding,ENSG00000136011,8876
105369946,LOC105369946,uncharacterized LOC105369946,ncRNA,,4657
51559,NT5DC3,5'-nucleotidase domain containing 3,protein-coding,ENSG00000111696,12644
107984433,LOC107984433,uncharacterized LOC107984433,ncRNA,,4711
